eventid	version	update	order	sta	chan	net	loc	lat	lon	trigger time	rsmp	tsmp	log taup	taup snr	dsmp	log pd	pd snr	assoc	tpmag	utpm	pdmag	updm	uch	ukm	upd	ups	utp	uts	tel	tsec	distkm	azimuth	TF	tterr	azerror	incid	plen	sps
900	36	2	11	5058	HNZ	NP	10	32.7517	-115.5952	2018-11-09T05:57:15.690	30	0	1e-60	0.0	25	-3.474302	12.85543	TTWINDOW	5.221	0	3.493	1	1	1	1	1	1	0	0	0.0	52.7	320.94	0	-0.122	-1.0	0.0	100	100.0
900	36	9	12	COA	HNZ	CI	--	32.8634	-115.1234	2018-11-09T05:57:15.778	418	237	-0.1992792	8941.321	231	-3.122073	8235.128	TTWINDOW	3.895	1	3.946	1	1	1	1	1	1	1	0	0.0	54.5	11.69	3	0.075	-1.0	0.0	100	100.0
900	36	3	13	SNR	HNZ	CI	--	32.8619	-115.436	2018-11-09T05:57:16.228	373	233	-0.2575955	1679.544	197	-3.432664	1439.232	TTWINDOW	3.506	1	3.583	1	1	1	1	1	1	1	0	0.0	56.2	341.03	0	-0.094	-1.0	0.0	100	100.0
900	36	4	14	SNR	HHZ	CI	--	32.8619	-115.436	2018-11-09T05:57:16.188	377	238	-0.2529105	776.3218	202	-3.529743	349.002	TTWINDOW	3.537	1	3.463	1	1	1	1	1	1	1	0	0.0	56.2	341.03	0	-0.054	-1.0	0.0	100	100.0
900	36	6	15	WES	HHZ	CI	--	32.759	-115.7316	2018-11-09T05:57:16.768	319	257	-0.2318592	57.63505	88	-3.695028	214.2811	TTWINDOW	3.678	1	3.32	1	1	1	1	1	1	1	0	0.0	62.1	312.25	3	0.305	-1.0	0.0	100	100.0
900	36	5	16	WES	HNZ	CI	--	32.759	-115.7316	2018-11-09T05:57:16.938	302	207	-0.197411	6.114357	201	-3.534076	4.489586	TTWINDOW	3.907	1	3.518	1	1	1	1	1	1	1	0	0.0	62.1	312.25	3	0.135	-1.0	0.0	100	100.0
900	36	2	21	UABX	HNZ	BC	--	32.6316	-115.4447	2018-11-09T05:57:12.780	445	245	-0.241067	39.23009	11	-3.093318	49.23339	TTWINDOW	3.616	1	3.691	1	1	1	1	1	1	1	0	0.0	33.5	325.24	0	-999.0	-1.0	0.0	320	100.0
900	36	2	17	UABX	HHZ	BC	--	32.6316	-115.4447	2018-11-09T05:57:12.780	43	0	1e-60	0.0	11	-3.087305	183.8343	TTWINDOW	5.221	0	3.698	1	1	1	1	1	1	0	0	0.0	33.5	325.24	0	-999.0	-1.0	0.0	218	100.0
900	36	4	19	IMP	HNZ	CI	--	32.9015	-115.5607	2018-11-09T05:57:17.768	219	198	-0.2818155	2.714388	7	-3.199512	21.75859	TTWINDOW	3.345	1	3.956	1	1	1	1	1	1	1	0	0.0	64.9	332.52	3	-999.0	-1.0	0.0	100	100.0
900	36	5	18	YUH2	HHZ	CI	--	32.6475	-115.9223	2018-11-09T05:57:17.768	219	138	-0.2639829	238.6284	64	-4.103309	3667.263	TTWINDOW	3.464	1	2.892	1	1	1	1	1	1	1	0	0.0	70.3	294.76	3	-999.0	-1.0	0.0	100	100.0
900	36	4	20	IMP	HHZ	CI	--	32.9015	-115.5607	2018-11-09T05:57:17.778	218	197	-0.3063371	3.499383	6	-3.356052	30.38378	TTWINDOW	3.182	1	3.763	1	1	1	1	1	1	1	0	0.0	64.9	332.52	3	-999.0	-1.0	0.0	100	100.0
900	36	2	22	GLA	HHZ	CI	--	33.0515	-114.8271	2018-11-09T05:57:19.438	52	51	-0.3932649	1404.371	46	-4.28639	661.9662	TTWINDOW	2.603	1	2.772	1	1	1	1	1	1	1	0	0.0	83.8	27.54	0	-999.0	-1.0	0.0	100	100.0
900	37	5	1	CPX	HHZ	BC	--	32.4195	-115.305	2018-11-09T05:57:08.045	424	51	-0.2051785	7070.467	207	-2.049855	64028.88	MULTISTA	3.855	1	4.053	1	1	1	1	1	1	1	0	0.0	7.2	303.6	0	0.417	-1.0	0.0	143	100.0
900	37	4	2	CPX	HNZ	BC	--	32.4195	-115.305	2018-11-09T05:57:08.095	401	60	-0.3147562	6521.37	216	-2.076659	13571.28	MULTISTA	3.126	1	4.02	1	1	1	1	1	1	1	0	0.0	7.2	303.6	0	0.367	-1.0	0.0	148	100.0
900	37	4	4	GUVIX	HHZ	BC	--	32.3029	-115.076	2018-11-09T05:57:10.095	459	389	-0.2796765	63381.76	352	-2.498971	134817.0	MULTISTA	3.359	1	4.046	1	1	1	1	1	1	1	0	0.0	17.9	119.86	0	-0.105	-1.0	0.0	162	100.0
900	37	4	3	GUVIX	HNZ	BC	--	32.3029	-115.076	2018-11-09T05:57:10.095	550	389	-0.2759111	31960.42	351	-2.507048	101213.3	MULTISTA	3.384	1	4.036	1	1	1	1	1	1	1	0	0.0	17.9	119.86	0	-0.105	-1.0	0.0	151	100.0
900	37	5	5	5054	HNZ	NP	10	32.6932	-115.3382	2018-11-09T05:57:13.010	498	324	-0.1871081	345.6611	318	-3.200476	572.6414	MULTISTA	3.976	1	3.595	1	1	1	1	1	1	1	0	0.0	35.6	345.15	0	-0.191	-1.0	0.0	100	100.0
900	37	5	6	5053	HNZ	NP	10	32.6695	-115.4925	2018-11-09T05:57:13.630	436	274	-0.3786284	219.0644	268	-2.969692	396.3214	TTWINDOW	2.7	1	3.942	1	1	1	1	1	1	1	0	0.0	39.6	323.39	0	-0.171	-1.0	0.0	100	100.0
900	37	6	7	EMS	HNZ	CI	--	32.7392	-114.9852	2018-11-09T05:57:14.500	449	275	-0.4034313	5319.538	268	-3.444785	15998.47	TTWINDOW	2.535	1	3.451	1	1	1	1	1	1	1	0	0.0	46.3	31.28	0	0.032	-1.0	0.0	100	100.0
900	37	3	8	COA	HHZ	CI	--	32.8634	-115.1234	2018-11-09T05:57:15.708	125	53	-0.2497825	14265.4	48	-3.604852	13736.62	TTWINDOW	3.558	1	3.352	1	1	1	1	1	1	1	0	0.0	54.5	11.69	3	0.145	-1.0	0.0	100	100.0
900	37	4	9	DRE	HHZ	CI	--	32.8053	-115.4468	2018-11-09T05:57:15.558	440	53	-0.3012275	18719.9	45	-2.986801	10948.32	TTWINDOW	3.216	1	4.069	1	1	1	1	1	1	1	0	0.0	50.7	337.62	0	-0.311	-1.0	0.0	100	100.0
900	37	3	10	DRE	HNZ	CI	--	32.8053	-115.4468	2018-11-09T05:57:15.568	439	52	-0.2951662	35126.57	44	-2.992246	8399.629	TTWINDOW	3.256	1	4.063	1	1	1	1	1	1	1	0	0.0	50.7	337.62	0	-0.321	-1.0	0.0	100	100.0
900	37	2	11	5058	HNZ	NP	10	32.7517	-115.5952	2018-11-09T05:57:15.690	30	0	1e-60	0.0	25	-3.474302	12.85543	TTWINDOW	5.221	0	3.493	1	1	1	1	1	1	0	0	0.0	52.7	320.94	0	-0.122	-1.0	0.0	100	100.0
900	37	9	12	COA	HNZ	CI	--	32.8634	-115.1234	2018-11-09T05:57:15.778	418	237	-0.1992792	8941.321	231	-3.122073	8235.128	TTWINDOW	3.895	1	3.946	1	1	1	1	1	1	1	0	0.0	54.5	11.69	3	0.075	-1.0	0.0	100	100.0
900	37	3	13	SNR	HNZ	CI	--	32.8619	-115.436	2018-11-09T05:57:16.228	373	233	-0.2575955	1679.544	197	-3.432664	1439.232	TTWINDOW	3.506	1	3.583	1	1	1	1	1	1	1	0	0.0	56.2	341.03	0	-0.094	-1.0	0.0	100	100.0
900	37	4	14	SNR	HHZ	CI	--	32.8619	-115.436	2018-11-09T05:57:16.188	377	238	-0.2529105	776.3218	202	-3.529743	349.002	TTWINDOW	3.537	1	3.463	1	1	1	1	1	1	1	0	0.0	56.2	341.03	0	-0.054	-1.0	0.0	100	100.0
900	37	6	15	WES	HHZ	CI	--	32.759	-115.7316	2018-11-09T05:57:16.768	319	257	-0.2318592	57.63505	88	-3.695028	214.2811	TTWINDOW	3.678	1	3.32	1	1	1	1	1	1	1	0	0.0	62.1	312.25	3	0.305	-1.0	0.0	100	100.0
900	37	5	16	WES	HNZ	CI	--	32.759	-115.7316	2018-11-09T05:57:16.938	302	207	-0.197411	6.114357	201	-3.534076	4.489586	TTWINDOW	3.907	1	3.518	1	1	1	1	1	1	1	0	0.0	62.1	312.25	3	0.135	-1.0	0.0	100	100.0
900	37	2	21	UABX	HNZ	BC	--	32.6316	-115.4447	2018-11-09T05:57:12.780	445	245	-0.241067	39.23009	11	-3.093318	49.23339	TTWINDOW	3.616	1	3.691	1	1	1	1	1	1	1	0	0.0	33.5	325.24	0	-999.0	-1.0	0.0	320	100.0
900	37	3	17	UABX	HHZ	BC	--	32.6316	-115.4447	2018-11-09T05:57:12.780	454	245	-0.2553668	352.3303	11	-3.087305	183.8343	TTWINDOW	3.521	1	3.698	1	1	1	1	1	1	1	0	0.0	33.5	325.24	0	-999.0	-1.0	0.0	218	100.0
900	37	4	19	IMP	HNZ	CI	--	32.9015	-115.5607	2018-11-09T05:57:17.768	219	198	-0.2818155	2.714388	7	-3.199512	21.75859	TTWINDOW	3.345	1	3.956	1	1	1	1	1	1	1	0	0.0	64.9	332.52	3	-999.0	-1.0	0.0	100	100.0
900	37	5	18	YUH2	HHZ	CI	--	32.6475	-115.9223	2018-11-09T05:57:17.768	219	138	-0.2639829	238.6284	64	-4.103309	3667.263	TTWINDOW	3.464	1	2.892	1	1	1	1	1	1	1	0	0.0	70.3	294.76	3	-999.0	-1.0	0.0	100	100.0
900	37	4	20	IMP	HHZ	CI	--	32.9015	-115.5607	2018-11-09T05:57:17.778	218	197	-0.3063371	3.499383	6	-3.356052	30.38378	TTWINDOW	3.182	1	3.763	1	1	1	1	1	1	1	0	0.0	64.9	332.52	3	-999.0	-1.0	0.0	100	100.0
900	37	2	22	GLA	HHZ	CI	--	33.0515	-114.8271	2018-11-09T05:57:19.438	52	51	-0.3932649	1404.371	46	-4.28639	661.9662	TTWINDOW	2.603	1	2.772	1	1	1	1	1	1	1	0	0.0	83.8	27.54	0	-999.0	-1.0	0.0	100	100.0
900	38	5	1	CPX	HHZ	BC	--	32.4195	-115.305	2018-11-09T05:57:08.045	424	51	-0.2051785	7070.467	207	-2.049855	64028.88	MULTISTA	3.855	1	4.053	1	1	1	1	1	1	1	0	0.0	7.2	303.6	0	0.417	-1.0	0.0	143	100.0
900	38	4	2	CPX	HNZ	BC	--	32.4195	-115.305	2018-11-09T05:57:08.095	401	60	-0.3147562	6521.37	216	-2.076659	13571.28	MULTISTA	3.126	1	4.02	1	1	1	1	1	1	1	0	0.0	7.2	303.6	0	0.367	-1.0	0.0	148	100.0
900	38	4	4	GUVIX	HHZ	BC	--	32.3029	-115.076	2018-11-09T05:57:10.095	459	389	-0.2796765	63381.76	352	-2.498971	134817.0	MULTISTA	3.359	1	4.046	1	1	1	1	1	1	1	0	0.0	17.9	119.86	0	-0.105	-1.0	0.0	162	100.0
900	38	4	3	GUVIX	HNZ	BC	--	32.3029	-115.076	2018-11-09T05:57:10.095	550	389	-0.2759111	31960.42	351	-2.507048	101213.3	MULTISTA	3.384	1	4.036	1	1	1	1	1	1	1	0	0.0	17.9	119.86	0	-0.105	-1.0	0.0	151	100.0
900	38	5	5	5054	HNZ	NP	10	32.6932	-115.3382	2018-11-09T05:57:13.010	498	324	-0.1871081	345.6611	318	-3.200476	572.6414	MULTISTA	3.976	1	3.595	1	1	1	1	1	1	1	0	0.0	35.6	345.15	0	-0.191	-1.0	0.0	100	100.0
900	38	5	6	5053	HNZ	NP	10	32.6695	-115.4925	2018-11-09T05:57:13.630	436	274	-0.3786284	219.0644	268	-2.969692	396.3214	TTWINDOW	2.7	1	3.942	1	1	1	1	1	1	1	0	0.0	39.6	323.39	0	-0.171	-1.0	0.0	100	100.0
900	38	6	7	EMS	HNZ	CI	--	32.7392	-114.9852	2018-11-09T05:57:14.500	449	275	-0.4034313	5319.538	268	-3.444785	15998.47	TTWINDOW	2.535	1	3.451	1	1	1	1	1	1	1	0	0.0	46.3	31.28	0	0.032	-1.0	0.0	100	100.0
900	38	3	8	COA	HHZ	CI	--	32.8634	-115.1234	2018-11-09T05:57:15.708	125	53	-0.2497825	14265.4	48	-3.604852	13736.62	TTWINDOW	3.558	1	3.352	1	1	1	1	1	1	1	0	0.0	54.5	11.69	3	0.145	-1.0	0.0	100	100.0
900	38	4	9	DRE	HHZ	CI	--	32.8053	-115.4468	2018-11-09T05:57:15.558	440	53	-0.3012275	18719.9	45	-2.986801	10948.32	TTWINDOW	3.216	1	4.069	1	1	1	1	1	1	1	0	0.0	50.7	337.62	0	-0.311	-1.0	0.0	100	100.0
900	38	3	10	DRE	HNZ	CI	--	32.8053	-115.4468	2018-11-09T05:57:15.568	439	52	-0.2951662	35126.57	44	-2.992246	8399.629	TTWINDOW	3.256	1	4.063	1	1	1	1	1	1	1	0	0.0	50.7	337.62	0	-0.321	-1.0	0.0	100	100.0
900	38	2	11	5058	HNZ	NP	10	32.7517	-115.5952	2018-11-09T05:57:15.690	30	0	1e-60	0.0	25	-3.474302	12.85543	TTWINDOW	5.221	0	3.493	1	1	1	1	1	1	0	0	0.0	52.7	320.94	0	-0.122	-1.0	0.0	100	100.0
900	38	9	12	COA	HNZ	CI	--	32.8634	-115.1234	2018-11-09T05:57:15.778	418	237	-0.1992792	8941.321	231	-3.122073	8235.128	TTWINDOW	3.895	1	3.946	1	1	1	1	1	1	1	0	0.0	54.5	11.69	3	0.075	-1.0	0.0	100	100.0
900	38	4	13	SNR	HNZ	CI	--	32.8619	-115.436	2018-11-09T05:57:16.228	473	381	-0.2507459	279.9571	197	-3.432664	1439.232	TTWINDOW	3.552	1	3.583	1	1	1	1	1	1	1	0	0.0	56.2	341.03	0	-0.094	-1.0	0.0	100	100.0
900	38	4	14	SNR	HHZ	CI	--	32.8619	-115.436	2018-11-09T05:57:16.188	477	238	-0.2529105	776.3218	202	-3.529743	349.002	TTWINDOW	3.537	1	3.463	1	1	1	1	1	1	1	0	0.0	56.2	341.03	0	-0.054	-1.0	0.0	100	100.0
900	38	6	15	WES	HHZ	CI	--	32.759	-115.7316	2018-11-09T05:57:16.768	419	257	-0.2318592	57.63505	88	-3.695028	214.2811	TTWINDOW	3.678	1	3.32	1	1	1	1	1	1	1	0	0.0	62.1	312.25	3	0.305	-1.0	0.0	100	100.0
900	38	5	16	WES	HNZ	CI	--	32.759	-115.7316	2018-11-09T05:57:16.938	402	207	-0.197411	6.114357	201	-3.534076	4.489586	TTWINDOW	3.907	1	3.518	1	1	1	1	1	1	1	0	0.0	62.1	312.25	3	0.135	-1.0	0.0	100	100.0
900	38	2	21	UABX	HNZ	BC	--	32.6316	-115.4447	2018-11-09T05:57:12.780	445	245	-0.241067	39.23009	11	-3.093318	49.23339	TTWINDOW	3.616	1	3.691	1	1	1	1	1	1	1	0	0.0	33.5	325.24	0	-999.0	-1.0	0.0	320	100.0
900	38	3	17	UABX	HHZ	BC	--	32.6316	-115.4447	2018-11-09T05:57:12.780	454	245	-0.2553668	352.3303	11	-3.087305	183.8343	TTWINDOW	3.521	1	3.698	1	1	1	1	1	1	1	0	0.0	33.5	325.24	0	-999.0	-1.0	0.0	218	100.0
900	38	4	19	IMP	HNZ	CI	--	32.9015	-115.5607	2018-11-09T05:57:17.768	219	198	-0.2818155	2.714388	7	-3.199512	21.75859	TTWINDOW	3.345	1	3.956	1	1	1	1	1	1	1	0	0.0	64.9	332.52	3	-999.0	-1.0	0.0	100	100.0
900	38	5	18	YUH2	HHZ	CI	--	32.6475	-115.9223	2018-11-09T05:57:17.768	219	138	-0.2639829	238.6284	64	-4.103309	3667.263	TTWINDOW	3.464	1	2.892	1	1	1	1	1	1	1	0	0.0	70.3	294.76	3	-999.0	-1.0	0.0	100	100.0
900	38	4	20	IMP	HHZ	CI	--	32.9015	-115.5607	2018-11-09T05:57:17.778	318	197	-0.3063371	3.499383	6	-3.356052	30.38378	TTWINDOW	3.182	1	3.763	1	1	1	1	1	1	1	0	0.0	64.9	332.52	3	-999.0	-1.0	0.0	100	100.0
900	38	2	22	GLA	HHZ	CI	--	33.0515	-114.8271	2018-11-09T05:57:19.438	52	51	-0.3932649	1404.371	46	-4.28639	661.9662	TTWINDOW	2.603	1	2.772	1	1	1	1	1	1	1	0	0.0	83.8	27.54	0	-999.0	-1.0	0.0	100	100.0
900	39	5	1	CPX	HHZ	BC	--	32.4195	-115.305	2018-11-09T05:57:08.045	424	51	-0.2051785	7070.467	207	-2.049855	64028.88	MULTISTA	3.855	1	4.053	1	1	1	1	1	1	1	0	0.0	7.2	303.6	0	0.417	-1.0	0.0	143	100.0
900	39	4	2	CPX	HNZ	BC	--	32.4195	-115.305	2018-11-09T05:57:08.095	401	60	-0.3147562	6521.37	216	-2.076659	13571.28	MULTISTA	3.126	1	4.02	1	1	1	1	1	1	1	0	0.0	7.2	303.6	0	0.367	-1.0	0.0	148	100.0
900	39	4	4	GUVIX	HHZ	BC	--	32.3029	-115.076	2018-11-09T05:57:10.095	459	389	-0.2796765	63381.76	352	-2.498971	134817.0	MULTISTA	3.359	1	4.046	1	1	1	1	1	1	1	0	0.0	17.9	119.86	0	-0.105	-1.0	0.0	162	100.0
900	39	4	3	GUVIX	HNZ	BC	--	32.3029	-115.076	2018-11-09T05:57:10.095	550	389	-0.2759111	31960.42	351	-2.507048	101213.3	MULTISTA	3.384	1	4.036	1	1	1	1	1	1	1	0	0.0	17.9	119.86	0	-0.105	-1.0	0.0	151	100.0
900	39	5	5	5054	HNZ	NP	10	32.6932	-115.3382	2018-11-09T05:57:13.010	498	324	-0.1871081	345.6611	318	-3.200476	572.6414	MULTISTA	3.976	1	3.595	1	1	1	1	1	1	1	0	0.0	35.6	345.15	0	-0.191	-1.0	0.0	100	100.0
900	39	5	6	5053	HNZ	NP	10	32.6695	-115.4925	2018-11-09T05:57:13.630	436	274	-0.3786284	219.0644	268	-2.969692	396.3214	TTWINDOW	2.7	1	3.942	1	1	1	1	1	1	1	0	0.0	39.6	323.39	0	-0.171	-1.0	0.0	100	100.0
900	39	6	7	EMS	HNZ	CI	--	32.7392	-114.9852	2018-11-09T05:57:14.500	449	275	-0.4034313	5319.538	268	-3.444785	15998.47	TTWINDOW	2.535	1	3.451	1	1	1	1	1	1	1	0	0.0	46.3	31.28	0	0.032	-1.0	0.0	100	100.0
900	39	3	8	COA	HHZ	CI	--	32.8634	-115.1234	2018-11-09T05:57:15.708	125	53	-0.2497825	14265.4	48	-3.604852	13736.62	TTWINDOW	3.558	1	3.352	1	1	1	1	1	1	1	0	0.0	54.5	11.69	3	0.145	-1.0	0.0	100	100.0
900	39	4	9	DRE	HHZ	CI	--	32.8053	-115.4468	2018-11-09T05:57:15.558	440	53	-0.3012275	18719.9	45	-2.986801	10948.32	TTWINDOW	3.216	1	4.069	1	1	1	1	1	1	1	0	0.0	50.7	337.62	0	-0.311	-1.0	0.0	100	100.0
900	39	3	10	DRE	HNZ	CI	--	32.8053	-115.4468	2018-11-09T05:57:15.568	439	52	-0.2951662	35126.57	44	-2.992246	8399.629	TTWINDOW	3.256	1	4.063	1	1	1	1	1	1	1	0	0.0	50.7	337.62	0	-0.321	-1.0	0.0	100	100.0
900	39	2	11	5058	HNZ	NP	10	32.7517	-115.5952	2018-11-09T05:57:15.690	30	0	1e-60	0.0	25	-3.474302	12.85543	TTWINDOW	5.221	0	3.493	1	1	1	1	1	1	0	0	0.0	52.7	320.94	0	-0.122	-1.0	0.0	100	100.0
900	39	9	12	COA	HNZ	CI	--	32.8634	-115.1234	2018-11-09T05:57:15.778	418	237	-0.1992792	8941.321	231	-3.122073	8235.128	TTWINDOW	3.895	1	3.946	1	1	1	1	1	1	1	0	0.0	54.5	11.69	3	0.075	-1.0	0.0	100	100.0
900	39	4	13	SNR	HNZ	CI	--	32.8619	-115.436	2018-11-09T05:57:16.228	473	381	-0.2507459	279.9571	197	-3.432664	1439.232	TTWINDOW	3.552	1	3.583	1	1	1	1	1	1	1	0	0.0	56.2	341.03	0	-0.094	-1.0	0.0	100	100.0
900	39	4	14	SNR	HHZ	CI	--	32.8619	-115.436	2018-11-09T05:57:16.188	477	238	-0.2529105	776.3218	202	-3.529743	349.002	TTWINDOW	3.537	1	3.463	1	1	1	1	1	1	1	0	0.0	56.2	341.03	0	-0.054	-1.0	0.0	100	100.0
900	39	6	15	WES	HHZ	CI	--	32.759	-115.7316	2018-11-09T05:57:16.768	419	257	-0.2318592	57.63505	88	-3.695028	214.2811	TTWINDOW	3.678	1	3.32	1	1	1	1	1	1	1	0	0.0	62.1	312.25	3	0.305	-1.0	0.0	100	100.0
900	39	5	16	WES	HNZ	CI	--	32.759	-115.7316	2018-11-09T05:57:16.938	402	207	-0.197411	6.114357	201	-3.534076	4.489586	TTWINDOW	3.907	1	3.518	1	1	1	1	1	1	1	0	0.0	62.1	312.25	3	0.135	-1.0	0.0	100	100.0
900	39	2	21	UABX	HNZ	BC	--	32.6316	-115.4447	2018-11-09T05:57:12.780	445	245	-0.241067	39.23009	11	-3.093318	49.23339	TTWINDOW	3.616	1	3.691	1	1	1	1	1	1	1	0	0.0	33.5	325.24	0	-999.0	-1.0	0.0	320	100.0
900	39	3	17	UABX	HHZ	BC	--	32.6316	-115.4447	2018-11-09T05:57:12.780	454	245	-0.2553668	352.3303	11	-3.087305	183.8343	TTWINDOW	3.521	1	3.698	1	1	1	1	1	1	1	0	0.0	33.5	325.24	0	-999.0	-1.0	0.0	218	100.0
900	39	4	19	IMP	HNZ	CI	--	32.9015	-115.5607	2018-11-09T05:57:17.768	319	198	-0.2818155	2.714388	7	-3.199512	21.75859	TTWINDOW	3.345	1	3.956	1	1	1	1	1	1	1	0	0.0	64.9	332.52	3	-999.0	-1.0	0.0	100	100.0
900	39	5	18	YUH2	HHZ	CI	--	32.6475	-115.9223	2018-11-09T05:57:17.768	219	138	-0.2639829	238.6284	64	-4.103309	3667.263	TTWINDOW	3.464	1	2.892	1	1	1	1	1	1	1	0	0.0	70.3	294.76	3	-999.0	-1.0	0.0	100	100.0
900	39	4	20	IMP	HHZ	CI	--	32.9015	-115.5607	2018-11-09T05:57:17.778	318	197	-0.3063371	3.499383	6	-3.356052	30.38378	TTWINDOW	3.182	1	3.763	1	1	1	1	1	1	1	0	0.0	64.9	332.52	3	-999.0	-1.0	0.0	100	100.0
900	39	2	22	GLA	HHZ	CI	--	33.0515	-114.8271	2018-11-09T05:57:19.438	52	51	-0.3932649	1404.371	46	-4.28639	661.9662	TTWINDOW	2.603	1	2.772	1	1	1	1	1	1	1	0	0.0	83.8	27.54	0	-999.0	-1.0	0.0	100	100.0
900	39	2	23	WMD	HHZ	CI	--	33.0383	-115.5819	2018-11-09T05:57:19.138	82	72	-0.1280826	1.962821	16	-4.273717	3.9872	TTWINDOW	4.369	1	2.756	1	1	1	1	1	1	1	0	0.0	79.5	336.34	0	-999.0	-1.0	0.0	100	100.0
900	39	2	24	IKP	HHZ	CI	--	32.6501	-116.1095	2018-11-09T05:57:20.538	42	0	1e-60	0.0	21	-4.086821	606.8451	TTWINDOW	5.221	0	3.037	1	1	1	1	1	1	0	0	0.0	86.7	290.15	0	-999.0	-1.0	0.0	100	100.0
900	40	5	1	CPX	HHZ	BC	--	32.4195	-115.305	2018-11-09T05:57:08.045	424	51	-0.2051785	7070.467	207	-2.049855	64028.88	MULTISTA	3.855	1	4.053	1	1	1	1	1	1	1	0	0.0	7.2	303.6	0	0.417	-1.0	0.0	143	100.0
900	40	4	2	CPX	HNZ	BC	--	32.4195	-115.305	2018-11-09T05:57:08.095	401	60	-0.3147562	6521.37	216	-2.076659	13571.28	MULTISTA	3.126	1	4.02	1	1	1	1	1	1	1	0	0.0	7.2	303.6	0	0.367	-1.0	0.0	148	100.0
900	40	4	4	GUVIX	HHZ	BC	--	32.3029	-115.076	2018-11-09T05:57:10.095	459	389	-0.2796765	63381.76	352	-2.498971	134817.0	MULTISTA	3.359	1	4.046	1	1	1	1	1	1	1	0	0.0	17.9	119.86	0	-0.105	-1.0	0.0	162	100.0
900	40	4	3	GUVIX	HNZ	BC	--	32.3029	-115.076	2018-11-09T05:57:10.095	550	389	-0.2759111	31960.42	351	-2.507048	101213.3	MULTISTA	3.384	1	4.036	1	1	1	1	1	1	1	0	0.0	17.9	119.86	0	-0.105	-1.0	0.0	151	100.0
900	40	5	5	5054	HNZ	NP	10	32.6932	-115.3382	2018-11-09T05:57:13.010	498	324	-0.1871081	345.6611	318	-3.200476	572.6414	MULTISTA	3.976	1	3.595	1	1	1	1	1	1	1	0	0.0	35.6	345.15	0	-0.191	-1.0	0.0	100	100.0
900	40	5	6	5053	HNZ	NP	10	32.6695	-115.4925	2018-11-09T05:57:13.630	436	274	-0.3786284	219.0644	268	-2.969692	396.3214	TTWINDOW	2.7	1	3.942	1	1	1	1	1	1	1	0	0.0	39.6	323.39	0	-0.171	-1.0	0.0	100	100.0
900	40	6	7	EMS	HNZ	CI	--	32.7392	-114.9852	2018-11-09T05:57:14.500	449	275	-0.4034313	5319.538	268	-3.444785	15998.47	TTWINDOW	2.535	1	3.451	1	1	1	1	1	1	1	0	0.0	46.3	31.28	0	0.032	-1.0	0.0	100	100.0
900	40	3	8	COA	HHZ	CI	--	32.8634	-115.1234	2018-11-09T05:57:15.708	125	53	-0.2497825	14265.4	48	-3.604852	13736.62	TTWINDOW	3.558	1	3.352	1	1	1	1	1	1	1	0	0.0	54.5	11.69	3	0.145	-1.0	0.0	100	100.0
900	40	4	9	DRE	HHZ	CI	--	32.8053	-115.4468	2018-11-09T05:57:15.558	440	53	-0.3012275	18719.9	45	-2.986801	10948.32	TTWINDOW	3.216	1	4.069	1	1	1	1	1	1	1	0	0.0	50.7	337.62	0	-0.311	-1.0	0.0	100	100.0
900	40	3	10	DRE	HNZ	CI	--	32.8053	-115.4468	2018-11-09T05:57:15.568	439	52	-0.2951662	35126.57	44	-2.992246	8399.629	TTWINDOW	3.256	1	4.063	1	1	1	1	1	1	1	0	0.0	50.7	337.62	0	-0.321	-1.0	0.0	100	100.0
900	40	2	11	5058	HNZ	NP	10	32.7517	-115.5952	2018-11-09T05:57:15.690	30	0	1e-60	0.0	25	-3.474302	12.85543	TTWINDOW	5.221	0	3.493	1	1	1	1	1	1	0	0	0.0	52.7	320.94	0	-0.122	-1.0	0.0	100	100.0
900	40	9	12	COA	HNZ	CI	--	32.8634	-115.1234	2018-11-09T05:57:15.778	418	237	-0.1992792	8941.321	231	-3.122073	8235.128	TTWINDOW	3.895	1	3.946	1	1	1	1	1	1	1	0	0.0	54.5	11.69	3	0.075	-1.0	0.0	100	100.0
900	40	4	13	SNR	HNZ	CI	--	32.8619	-115.436	2018-11-09T05:57:16.228	473	381	-0.2507459	279.9571	197	-3.432664	1439.232	TTWINDOW	3.552	1	3.583	1	1	1	1	1	1	1	0	0.0	56.2	341.03	0	-0.094	-1.0	0.0	100	100.0
900	40	4	14	SNR	HHZ	CI	--	32.8619	-115.436	2018-11-09T05:57:16.188	477	238	-0.2529105	776.3218	202	-3.529743	349.002	TTWINDOW	3.537	1	3.463	1	1	1	1	1	1	1	0	0.0	56.2	341.03	0	-0.054	-1.0	0.0	100	100.0
900	40	6	15	WES	HHZ	CI	--	32.759	-115.7316	2018-11-09T05:57:16.768	419	257	-0.2318592	57.63505	88	-3.695028	214.2811	TTWINDOW	3.678	1	3.32	1	1	1	1	1	1	1	0	0.0	62.1	312.25	3	0.305	-1.0	0.0	100	100.0
900	40	5	16	WES	HNZ	CI	--	32.759	-115.7316	2018-11-09T05:57:16.938	402	207	-0.197411	6.114357	201	-3.534076	4.489586	TTWINDOW	3.907	1	3.518	1	1	1	1	1	1	1	0	0.0	62.1	312.25	3	0.135	-1.0	0.0	100	100.0
