eventid	version	update	order	sta	chan	net	loc	lat	lon	trigger time	rsmp	tsmp	log taup	taup snr	dsmp	log pd	pd snr	assoc	tpmag	utpm	pdmag	updm	uch	ukm	upd	ups	utp	uts	tel	tsec	distkm	azimuth	TF	tterr	azerror	incid	plen	sps
143	51	6	15	BPRB	HNZ	NC	01	36.4072	-121.7307	2018-10-05T13:29:46.680	426	61	-0.4052197	39446.72	48	-2.987406	54003.88	TTWINDOW	2.523	1	4.055	1	1	1	1	1	1	1	0	0.0	49.6	223.08	0	-999.0	-1.0	0.0	100	100.0
143	51	1	17	BBGB	HNZ	NC	--	36.5785	-121.0396	2018-10-05T13:29:44.530	420	139	-0.1811826	590.8829	26	-2.472821	28165.83	TTWINDOW	4.015	1	4.442	1	1	1	1	1	1	1	0	0.0	32.9	121.6	0	-999.0	-1.0	0.0	474	100.0
143	51	4	16	JLAB	HNZ	NC	--	37.1543	-121.7347	2018-10-05T13:29:48.200	270	87	-0.2530533	2119.54	84	-2.767264	1385.698	TTWINDOW	3.536	1	4.417	1	1	1	1	1	1	1	0	0.0	57.7	323.99	0	-999.0	-1.0	0.0	100	100.0
143	51	1	20	BBGB	HHZ	NC	--	36.5785	-121.0396	2018-10-05T13:29:44.490	511	143	-0.2240722	14819.08	13	-2.577001	67977.46	TTWINDOW	3.729	1	4.314	1	1	1	1	1	1	1	0	0.0	32.9	121.6	0	-999.0	-1.0	0.0	306	100.0
143	51	1	21	JELB	HNZ	NC	--	36.9274	-121.8276	2018-10-05T13:29:46.125	365	150	-0.33928	57517.59	31	-2.552163	358833.9	TTWINDOW	2.962	1	4.563	1	1	1	1	1	1	1	0	0.0	47.4	296.97	0	-999.0	-1.0	0.0	578	100.0
143	51	4	19	JAR	HNZ	NC	--	36.9872	-122.0608	2018-10-05T13:29:49.090	190	58	-0.330872	21479.02	161	-3.064936	122882.9	TTWINDOW	3.018	1	4.158	1	1	1	1	1	1	1	0	0.0	69.0	294.17	0	-999.0	-1.0	0.0	100	100.0
143	51	3	18	MHC	HHZ	BK	00	37.3416	-121.6426	2018-10-05T13:29:50.228	173	53	-0.139649	51.9516	18	-3.76688	53.40545	TTWINDOW	4.292	1	3.322	1	1	1	1	1	1	1	0	0.0	72.3	339.15	0	-999.0	-1.0	0.0	100	100.0
143	51	6	22	CAO	HNZ	NC	01	37.3485	-121.5347	2018-10-05T13:29:49.960	203	182	-0.1105225	42.22964	6	-2.934488	1613.795	TTWINDOW	4.486	1	4.328	1	1	1	1	1	1	1	0	0.0	70.2	346.7	3	-999.0	-1.0	0.0	100	100.0
143	51	2	23	SCCB	HNZ	BK	00	37.2874	-121.8642	2018-10-05T13:29:51.268	69	69	-0.05735473	31.6484	69	-2.5292	31.6484	TTWINDOW	4.84	1	4.878	1	1	1	1	1	1	1	0	0.0	76.4	323.6	0	-999.0	-1.0	0.0	100	100.0
143	52	4	1	SAO	HNZ	BK	00	36.764	-121.4472	2018-10-05T13:29:40.088	487	120	-0.30538	3675330.0	260	-1.89848	19859920.0	MULTISTA	3.188	1	4.374	1	1	1	1	1	1	1	0	0.0	9.0	291.36	0	0.019	-1.0	0.0	100	100.0
143	52	4	2	SAO	HHZ	BK	00	36.764	-121.4472	2018-10-05T13:29:40.108	485	206	-0.3425431	112604.1	247	-1.875756	-1.0	MULTISTA	2.941	1	4.402	0	1	1	1	0	1	1	0	0.0	9.0	291.36	0	-0.001	-1.0	0.0	100	100.0
143	52	8	3	BSR	HNZ	NC	--	36.6674	-121.5203	2018-10-05T13:29:41.180	461	264	-0.3459127	99321.11	300	-2.090843	3897042.0	MULTISTA	2.918	1	4.505	1	1	1	1	1	1	1	0	0.0	16.7	243.64	0	0.037	-1.0	0.0	138	100.0
143	52	7	6	1865	HNZ	NP	--	36.8831	-121.3908	2018-10-05T13:29:41.270	986	772	-0.4968452	6628.295	52	-1.830575	188678.6	NEAR_SRC	1.913	1	4.832	1	1	1	1	1	1	1	0	0.0	16.9	348.42	0	-0.023	-1.0	0.0	200	200.0
143	52	5	5	PACP	HHZ	BK	00	37.008	-121.287	2018-10-05T13:29:43.338	462	350	-0.4767017	17148.99	28	-2.38656	348593.4	MULTISTA	2.047	1	4.512	1	1	1	1	1	1	1	0	0.0	31.0	10.92	0	0.153	-1.0	0.0	100	100.0
143	52	5	4	PACP	HNZ	BK	00	37.008	-121.287	2018-10-05T13:29:43.338	462	350	-0.4719098	6791.32	28	-2.428661	485357.0	MULTISTA	2.079	1	4.461	1	1	1	1	1	1	1	0	0.0	31.0	10.92	0	0.153	-1.0	0.0	100	100.0
143	52	4	7	BJOB	HNZ	NC	--	36.6109	-121.3147	2018-10-05T13:29:41.090	587	260	-0.4188994	3718702.0	267	-1.807626	5558746.0	NEAR_SRC	2.432	1	4.754	1	1	1	1	1	1	1	0	0.0	14.1	166.01	0	-0.264	-1.0	0.0	743	100.0
143	52	8	8	HTU	HNZ	NC	--	36.8268	-121.6435	2018-10-05T13:29:42.800	418	67	-0.2326479	12182.71	361	-2.64341	964.4566	TTWINDOW	3.672	1	4.132	1	1	1	1	1	1	1	0	0.0	27.9	291.66	3	0.186	-1.0	0.0	100	100.0
143	52	5	9	HCRB	HNZ	NC	01	36.9553	-121.582	2018-10-05T13:29:43.500	449	51	-0.3600625	12750.19	135	-2.647413	338255.1	TTWINDOW	2.824	1	4.209	1	1	1	1	1	1	1	0	0.0	31.9	320.25	0	0.143	-1.0	0.0	100	100.0
143	52	6	10	HCBB	HNZ	NC	01	36.9309	-121.6619	2018-10-05T13:29:44.250	474	71	0.07114427	6971.226	342	-2.522126	25903.11	TTWINDOW	5.695	1	4.421	1	1	1	1	1	1	1	0	0.0	35.1	308.44	0	-0.092	-1.0	0.0	100	100.0
143	52	7	11	BSG	HNZ	NC	01	36.4138	-121.2552	2018-10-05T13:29:44.430	403	345	-0.5297369	14111.19	18	-3.099078	1571712.0	TTWINDOW	1.694	1	3.737	1	1	1	1	1	1	1	0	0.0	36.7	166.17	0	-0.02	-1.0	0.0	100	100.0
143	52	4	13	HAST	HHZ	BK	00	36.3887	-121.5514	2018-10-05T13:29:45.468	449	52	-0.3604088	8114.585	14	-2.898565	62217.09	TTWINDOW	2.822	1	4.07	1	1	1	1	1	1	1	0	0.0	42.3	204.92	0	-0.146	-1.0	0.0	100	100.0
143	52	6	12	HAST	HNZ	BK	00	36.3887	-121.5514	2018-10-05T13:29:45.468	449	51	-0.3486125	115077.5	14	-2.926097	1050909.0	TTWINDOW	2.9	1	4.036	1	1	1	1	1	1	1	0	0.0	42.3	204.92	0	-0.146	-1.0	0.0	100	100.0
143	52	6	14	HLP	HNZ	NC	--	37.0413	-121.6319	2018-10-05T13:29:44.990	489	51	-0.2866169	4883.631	145	-2.671513	70037.04	TTWINDOW	3.313	1	4.347	1	1	1	1	1	1	1	0	0.0	42.2	323.94	3	-999.0	-1.0	0.0	100	100.0
143	52	6	15	BPRB	HNZ	NC	01	36.4072	-121.7307	2018-10-05T13:29:46.680	426	61	-0.4052197	39446.72	48	-2.987406	54003.88	TTWINDOW	2.523	1	4.055	1	1	1	1	1	1	1	0	0.0	49.6	223.08	0	-999.0	-1.0	0.0	100	100.0
143	52	1	17	BBGB	HNZ	NC	--	36.5785	-121.0396	2018-10-05T13:29:44.530	420	139	-0.1811826	590.8829	26	-2.472821	28165.83	TTWINDOW	4.015	1	4.442	1	1	1	1	1	1	1	0	0.0	32.9	121.6	0	-999.0	-1.0	0.0	474	100.0
143	52	4	16	JLAB	HNZ	NC	--	37.1543	-121.7347	2018-10-05T13:29:48.200	270	87	-0.2530533	2119.54	84	-2.767264	1385.698	TTWINDOW	3.536	1	4.417	1	1	1	1	1	1	1	0	0.0	57.7	323.99	0	-999.0	-1.0	0.0	100	100.0
143	52	1	20	BBGB	HHZ	NC	--	36.5785	-121.0396	2018-10-05T13:29:44.490	511	143	-0.2240722	14819.08	13	-2.577001	67977.46	TTWINDOW	3.729	1	4.314	1	1	1	1	1	1	1	0	0.0	32.9	121.6	0	-999.0	-1.0	0.0	306	100.0
143	52	1	21	JELB	HNZ	NC	--	36.9274	-121.8276	2018-10-05T13:29:46.125	365	150	-0.33928	57517.59	31	-2.552163	358833.9	TTWINDOW	2.962	1	4.563	1	1	1	1	1	1	1	0	0.0	47.4	296.97	0	-999.0	-1.0	0.0	578	100.0
143	52	5	19	JAR	HNZ	NC	--	36.9872	-122.0608	2018-10-05T13:29:49.090	285	58	-0.330872	21479.02	161	-3.064936	122882.9	TTWINDOW	3.018	1	4.158	1	1	1	1	1	1	1	0	0.0	69.0	294.17	0	-999.0	-1.0	0.0	100	100.0
143	52	3	18	MHC	HHZ	BK	00	37.3416	-121.6426	2018-10-05T13:29:50.228	173	53	-0.139649	51.9516	18	-3.76688	53.40545	TTWINDOW	4.292	1	3.322	1	1	1	1	1	1	1	0	0.0	72.3	339.15	0	-999.0	-1.0	0.0	100	100.0
143	52	6	22	CAO	HNZ	NC	01	37.3485	-121.5347	2018-10-05T13:29:49.960	203	182	-0.1105225	42.22964	6	-2.934488	1613.795	TTWINDOW	4.486	1	4.328	1	1	1	1	1	1	1	0	0.0	70.2	346.7	3	-999.0	-1.0	0.0	100	100.0
143	52	2	23	SCCB	HNZ	BK	00	37.2874	-121.8642	2018-10-05T13:29:51.268	69	69	-0.05735473	31.6484	69	-2.5292	31.6484	TTWINDOW	4.84	1	4.878	1	1	1	1	1	1	1	0	0.0	76.4	323.6	0	-999.0	-1.0	0.0	100	100.0
143	53	4	1	SAO	HNZ	BK	00	36.764	-121.4472	2018-10-05T13:29:40.088	487	120	-0.30538	3675330.0	260	-1.89848	19859920.0	MULTISTA	3.188	1	4.374	1	1	1	1	1	1	1	0	0.0	9.0	291.36	0	0.019	-1.0	0.0	100	100.0
143	53	4	2	SAO	HHZ	BK	00	36.764	-121.4472	2018-10-05T13:29:40.108	485	206	-0.3425431	112604.1	247	-1.875756	-1.0	MULTISTA	2.941	1	4.402	0	1	1	1	0	1	1	0	0.0	9.0	291.36	0	-0.001	-1.0	0.0	100	100.0
143	53	8	3	BSR	HNZ	NC	--	36.6674	-121.5203	2018-10-05T13:29:41.180	461	264	-0.3459127	99321.11	300	-2.090843	3897042.0	MULTISTA	2.918	1	4.505	1	1	1	1	1	1	1	0	0.0	16.7	243.64	0	0.037	-1.0	0.0	138	100.0
143	53	7	6	1865	HNZ	NP	--	36.8831	-121.3908	2018-10-05T13:29:41.270	986	772	-0.4968452	6628.295	52	-1.830575	188678.6	NEAR_SRC	1.913	1	4.832	1	1	1	1	1	1	1	0	0.0	16.9	348.42	0	-0.023	-1.0	0.0	200	200.0
143	53	5	5	PACP	HHZ	BK	00	37.008	-121.287	2018-10-05T13:29:43.338	462	350	-0.4767017	17148.99	28	-2.38656	348593.4	MULTISTA	2.047	1	4.512	1	1	1	1	1	1	1	0	0.0	31.0	10.92	0	0.153	-1.0	0.0	100	100.0
143	53	5	4	PACP	HNZ	BK	00	37.008	-121.287	2018-10-05T13:29:43.338	462	350	-0.4719098	6791.32	28	-2.428661	485357.0	MULTISTA	2.079	1	4.461	1	1	1	1	1	1	1	0	0.0	31.0	10.92	0	0.153	-1.0	0.0	100	100.0
143	53	4	7	BJOB	HNZ	NC	--	36.6109	-121.3147	2018-10-05T13:29:41.090	587	260	-0.4188994	3718702.0	267	-1.807626	5558746.0	NEAR_SRC	2.432	1	4.754	1	1	1	1	1	1	1	0	0.0	14.1	166.01	0	-0.264	-1.0	0.0	743	100.0
143	53	8	8	HTU	HNZ	NC	--	36.8268	-121.6435	2018-10-05T13:29:42.800	418	67	-0.2326479	12182.71	361	-2.64341	964.4566	TTWINDOW	3.672	1	4.132	1	1	1	1	1	1	1	0	0.0	27.9	291.66	3	0.186	-1.0	0.0	100	100.0
143	53	5	9	HCRB	HNZ	NC	01	36.9553	-121.582	2018-10-05T13:29:43.500	449	51	-0.3600625	12750.19	135	-2.647413	338255.1	TTWINDOW	2.824	1	4.209	1	1	1	1	1	1	1	0	0.0	31.9	320.25	0	0.143	-1.0	0.0	100	100.0
143	53	6	10	HCBB	HNZ	NC	01	36.9309	-121.6619	2018-10-05T13:29:44.250	474	71	0.07114427	6971.226	342	-2.522126	25903.11	TTWINDOW	5.695	1	4.421	1	1	1	1	1	1	1	0	0.0	35.1	308.44	0	-0.092	-1.0	0.0	100	100.0
143	53	7	11	BSG	HNZ	NC	01	36.4138	-121.2552	2018-10-05T13:29:44.430	403	345	-0.5297369	14111.19	18	-3.099078	1571712.0	TTWINDOW	1.694	1	3.737	1	1	1	1	1	1	1	0	0.0	36.7	166.17	0	-0.02	-1.0	0.0	100	100.0
143	53	4	13	HAST	HHZ	BK	00	36.3887	-121.5514	2018-10-05T13:29:45.468	449	52	-0.3604088	8114.585	14	-2.898565	62217.09	TTWINDOW	2.822	1	4.07	1	1	1	1	1	1	1	0	0.0	42.3	204.92	0	-0.146	-1.0	0.0	100	100.0
143	53	6	12	HAST	HNZ	BK	00	36.3887	-121.5514	2018-10-05T13:29:45.468	449	51	-0.3486125	115077.5	14	-2.926097	1050909.0	TTWINDOW	2.9	1	4.036	1	1	1	1	1	1	1	0	0.0	42.3	204.92	0	-0.146	-1.0	0.0	100	100.0
143	53	6	14	HLP	HNZ	NC	--	37.0413	-121.6319	2018-10-05T13:29:44.990	489	51	-0.2866169	4883.631	145	-2.671513	70037.04	TTWINDOW	3.313	1	4.347	1	1	1	1	1	1	1	0	0.0	42.2	323.94	3	-999.0	-1.0	0.0	100	100.0
143	53	6	15	BPRB	HNZ	NC	01	36.4072	-121.7307	2018-10-05T13:29:46.680	426	61	-0.4052197	39446.72	48	-2.987406	54003.88	TTWINDOW	2.523	1	4.055	1	1	1	1	1	1	1	0	0.0	49.6	223.08	0	-999.0	-1.0	0.0	100	100.0
143	53	1	17	BBGB	HNZ	NC	--	36.5785	-121.0396	2018-10-05T13:29:44.530	420	139	-0.1811826	590.8829	26	-2.472821	28165.83	TTWINDOW	4.015	1	4.442	1	1	1	1	1	1	1	0	0.0	32.9	121.6	0	-999.0	-1.0	0.0	474	100.0
143	53	4	16	JLAB	HNZ	NC	--	37.1543	-121.7347	2018-10-05T13:29:48.200	270	87	-0.2530533	2119.54	84	-2.767264	1385.698	TTWINDOW	3.536	1	4.417	1	1	1	1	1	1	1	0	0.0	57.7	323.99	0	-999.0	-1.0	0.0	100	100.0
143	53	1	20	BBGB	HHZ	NC	--	36.5785	-121.0396	2018-10-05T13:29:44.490	511	143	-0.2240722	14819.08	13	-2.577001	67977.46	TTWINDOW	3.729	1	4.314	1	1	1	1	1	1	1	0	0.0	32.9	121.6	0	-999.0	-1.0	0.0	306	100.0
143	53	1	21	JELB	HNZ	NC	--	36.9274	-121.8276	2018-10-05T13:29:46.125	365	150	-0.33928	57517.59	31	-2.552163	358833.9	TTWINDOW	2.962	1	4.563	1	1	1	1	1	1	1	0	0.0	47.4	296.97	0	-999.0	-1.0	0.0	578	100.0
143	53	5	19	JAR	HNZ	NC	--	36.9872	-122.0608	2018-10-05T13:29:49.090	285	58	-0.330872	21479.02	161	-3.064936	122882.9	TTWINDOW	3.018	1	4.158	1	1	1	1	1	1	1	0	0.0	69.0	294.17	0	-999.0	-1.0	0.0	100	100.0
143	53	4	18	MHC	HHZ	BK	00	37.3416	-121.6426	2018-10-05T13:29:50.228	273	53	-0.139649	51.9516	231	-3.690924	484.7428	TTWINDOW	4.292	1	3.415	1	1	1	1	1	1	1	0	0.0	72.3	339.15	0	-999.0	-1.0	0.0	100	100.0
143	53	6	22	CAO	HNZ	NC	01	37.3485	-121.5347	2018-10-05T13:29:49.960	203	182	-0.1105225	42.22964	6	-2.934488	1613.795	TTWINDOW	4.486	1	4.328	1	1	1	1	1	1	1	0	0.0	70.2	346.7	3	-999.0	-1.0	0.0	100	100.0
143	53	3	23	SCCB	HNZ	BK	00	37.2874	-121.8642	2018-10-05T13:29:51.268	169	103	-0.03314012	76.68906	98	-2.495611	92.7515	TTWINDOW	5.001	1	4.919	1	1	1	1	1	1	1	0	0.0	76.4	323.6	0	-999.0	-1.0	0.0	100	100.0
143	54	4	1	SAO	HNZ	BK	00	36.764	-121.4472	2018-10-05T13:29:40.088	487	120	-0.30538	3675330.0	260	-1.89848	19859920.0	MULTISTA	3.188	1	4.374	1	1	1	1	1	1	1	0	0.0	9.0	291.36	0	0.019	-1.0	0.0	100	100.0
143	54	4	2	SAO	HHZ	BK	00	36.764	-121.4472	2018-10-05T13:29:40.108	485	206	-0.3425431	112604.1	247	-1.875756	-1.0	MULTISTA	2.941	1	4.402	0	1	1	1	0	1	1	0	0.0	9.0	291.36	0	-0.001	-1.0	0.0	100	100.0
143	54	8	3	BSR	HNZ	NC	--	36.6674	-121.5203	2018-10-05T13:29:41.180	461	264	-0.3459127	99321.11	300	-2.090843	3897042.0	MULTISTA	2.918	1	4.505	1	1	1	1	1	1	1	0	0.0	16.7	243.64	0	0.037	-1.0	0.0	138	100.0
143	54	7	6	1865	HNZ	NP	--	36.8831	-121.3908	2018-10-05T13:29:41.270	986	772	-0.4968452	6628.295	52	-1.830575	188678.6	NEAR_SRC	1.913	1	4.832	1	1	1	1	1	1	1	0	0.0	16.9	348.42	0	-0.023	-1.0	0.0	200	200.0
143	54	5	5	PACP	HHZ	BK	00	37.008	-121.287	2018-10-05T13:29:43.338	462	350	-0.4767017	17148.99	28	-2.38656	348593.4	MULTISTA	2.047	1	4.512	1	1	1	1	1	1	1	0	0.0	31.0	10.92	0	0.153	-1.0	0.0	100	100.0
143	54	5	4	PACP	HNZ	BK	00	37.008	-121.287	2018-10-05T13:29:43.338	462	350	-0.4719098	6791.32	28	-2.428661	485357.0	MULTISTA	2.079	1	4.461	1	1	1	1	1	1	1	0	0.0	31.0	10.92	0	0.153	-1.0	0.0	100	100.0
143	54	4	7	BJOB	HNZ	NC	--	36.6109	-121.3147	2018-10-05T13:29:41.090	587	260	-0.4188994	3718702.0	267	-1.807626	5558746.0	NEAR_SRC	2.432	1	4.754	1	1	1	1	1	1	1	0	0.0	14.1	166.01	0	-0.264	-1.0	0.0	743	100.0
143	54	8	8	HTU	HNZ	NC	--	36.8268	-121.6435	2018-10-05T13:29:42.800	418	67	-0.2326479	12182.71	361	-2.64341	964.4566	TTWINDOW	3.672	1	4.132	1	1	1	1	1	1	1	0	0.0	27.9	291.66	3	0.186	-1.0	0.0	100	100.0
143	54	5	9	HCRB	HNZ	NC	01	36.9553	-121.582	2018-10-05T13:29:43.500	449	51	-0.3600625	12750.19	135	-2.647413	338255.1	TTWINDOW	2.824	1	4.209	1	1	1	1	1	1	1	0	0.0	31.9	320.25	0	0.143	-1.0	0.0	100	100.0
143	54	6	10	HCBB	HNZ	NC	01	36.9309	-121.6619	2018-10-05T13:29:44.250	474	71	0.07114427	6971.226	342	-2.522126	25903.11	TTWINDOW	5.695	1	4.421	1	1	1	1	1	1	1	0	0.0	35.1	308.44	0	-0.092	-1.0	0.0	100	100.0
143	54	7	11	BSG	HNZ	NC	01	36.4138	-121.2552	2018-10-05T13:29:44.430	403	345	-0.5297369	14111.19	18	-3.099078	1571712.0	TTWINDOW	1.694	1	3.737	1	1	1	1	1	1	1	0	0.0	36.7	166.17	0	-0.02	-1.0	0.0	100	100.0
143	54	4	13	HAST	HHZ	BK	00	36.3887	-121.5514	2018-10-05T13:29:45.468	449	52	-0.3604088	8114.585	14	-2.898565	62217.09	TTWINDOW	2.822	1	4.07	1	1	1	1	1	1	1	0	0.0	42.3	204.92	0	-0.146	-1.0	0.0	100	100.0
143	54	6	12	HAST	HNZ	BK	00	36.3887	-121.5514	2018-10-05T13:29:45.468	449	51	-0.3486125	115077.5	14	-2.926097	1050909.0	TTWINDOW	2.9	1	4.036	1	1	1	1	1	1	1	0	0.0	42.3	204.92	0	-0.146	-1.0	0.0	100	100.0
143	54	6	14	HLP	HNZ	NC	--	37.0413	-121.6319	2018-10-05T13:29:44.990	489	51	-0.2866169	4883.631	145	-2.671513	70037.04	TTWINDOW	3.313	1	4.347	1	1	1	1	1	1	1	0	0.0	42.2	323.94	3	-999.0	-1.0	0.0	100	100.0
143	54	6	15	BPRB	HNZ	NC	01	36.4072	-121.7307	2018-10-05T13:29:46.680	426	61	-0.4052197	39446.72	48	-2.987406	54003.88	TTWINDOW	2.523	1	4.055	1	1	1	1	1	1	1	0	0.0	49.6	223.08	0	-999.0	-1.0	0.0	100	100.0
143	54	1	17	BBGB	HNZ	NC	--	36.5785	-121.0396	2018-10-05T13:29:44.530	420	139	-0.1811826	590.8829	26	-2.472821	28165.83	TTWINDOW	4.015	1	4.442	1	1	1	1	1	1	1	0	0.0	32.9	121.6	0	-999.0	-1.0	0.0	474	100.0
143	54	5	16	JLAB	HNZ	NC	--	37.1543	-121.7347	2018-10-05T13:29:48.200	270	87	-0.2530533	2119.54	84	-2.767264	1385.698	TTWINDOW	3.536	1	4.417	1	1	1	1	1	1	1	0	0.0	57.7	323.99	0	-999.0	-1.0	0.0	100	100.0
143	54	1	20	BBGB	HHZ	NC	--	36.5785	-121.0396	2018-10-05T13:29:44.490	511	143	-0.2240722	14819.08	13	-2.577001	67977.46	TTWINDOW	3.729	1	4.314	1	1	1	1	1	1	1	0	0.0	32.9	121.6	0	-999.0	-1.0	0.0	306	100.0
143	54	1	21	JELB	HNZ	NC	--	36.9274	-121.8276	2018-10-05T13:29:46.125	365	150	-0.33928	57517.59	31	-2.552163	358833.9	TTWINDOW	2.962	1	4.563	1	1	1	1	1	1	1	0	0.0	47.4	296.97	0	-999.0	-1.0	0.0	578	100.0
143	54	5	19	JAR	HNZ	NC	--	36.9872	-122.0608	2018-10-05T13:29:49.090	285	58	-0.330872	21479.02	161	-3.064936	122882.9	TTWINDOW	3.018	1	4.158	1	1	1	1	1	1	1	0	0.0	69.0	294.17	0	-999.0	-1.0	0.0	100	100.0
143	54	4	18	MHC	HHZ	BK	00	37.3416	-121.6426	2018-10-05T13:29:50.228	273	53	-0.139649	51.9516	231	-3.690924	484.7428	TTWINDOW	4.292	1	3.415	1	1	1	1	1	1	1	0	0.0	72.3	339.15	0	-999.0	-1.0	0.0	100	100.0
143	54	7	22	CAO	HNZ	NC	01	37.3485	-121.5347	2018-10-05T13:29:49.960	203	182	-0.1105225	42.22964	6	-2.934488	1613.795	TTWINDOW	4.486	1	4.328	1	1	1	1	1	1	1	0	0.0	70.2	346.7	3	-999.0	-1.0	0.0	100	100.0
143	54	3	23	SCCB	HNZ	BK	00	37.2874	-121.8642	2018-10-05T13:29:51.268	169	103	-0.03314012	76.68906	98	-2.495611	92.7515	TTWINDOW	5.001	1	4.919	1	1	1	1	1	1	1	0	0.0	76.4	323.6	0	-999.0	-1.0	0.0	100	100.0
143	55	4	1	SAO	HNZ	BK	00	36.764	-121.4472	2018-10-05T13:29:40.088	487	120	-0.30538	3675330.0	260	-1.89848	19859920.0	MULTISTA	3.188	1	4.374	1	1	1	1	1	1	1	0	0.0	9.0	291.36	0	0.019	-1.0	0.0	100	100.0
143	55	4	2	SAO	HHZ	BK	00	36.764	-121.4472	2018-10-05T13:29:40.108	485	206	-0.3425431	112604.1	247	-1.875756	-1.0	MULTISTA	2.941	1	4.402	0	1	1	1	0	1	1	0	0.0	9.0	291.36	0	-0.001	-1.0	0.0	100	100.0
143	55	8	3	BSR	HNZ	NC	--	36.6674	-121.5203	2018-10-05T13:29:41.180	461	264	-0.3459127	99321.11	300	-2.090843	3897042.0	MULTISTA	2.918	1	4.505	1	1	1	1	1	1	1	0	0.0	16.7	243.64	0	0.037	-1.0	0.0	138	100.0
143	55	7	6	1865	HNZ	NP	--	36.8831	-121.3908	2018-10-05T13:29:41.270	986	772	-0.4968452	6628.295	52	-1.830575	188678.6	NEAR_SRC	1.913	1	4.832	1	1	1	1	1	1	1	0	0.0	16.9	348.42	0	-0.023	-1.0	0.0	200	200.0
143	55	5	5	PACP	HHZ	BK	00	37.008	-121.287	2018-10-05T13:29:43.338	462	350	-0.4767017	17148.99	28	-2.38656	348593.4	MULTISTA	2.047	1	4.512	1	1	1	1	1	1	1	0	0.0	31.0	10.92	0	0.153	-1.0	0.0	100	100.0
143	55	5	4	PACP	HNZ	BK	00	37.008	-121.287	2018-10-05T13:29:43.338	462	350	-0.4719098	6791.32	28	-2.428661	485357.0	MULTISTA	2.079	1	4.461	1	1	1	1	1	1	1	0	0.0	31.0	10.92	0	0.153	-1.0	0.0	100	100.0
143	55	4	7	BJOB	HNZ	NC	--	36.6109	-121.3147	2018-10-05T13:29:41.090	587	260	-0.4188994	3718702.0	267	-1.807626	5558746.0	NEAR_SRC	2.432	1	4.754	1	1	1	1	1	1	1	0	0.0	14.1	166.01	0	-0.264	-1.0	0.0	743	100.0
143	55	8	8	HTU	HNZ	NC	--	36.8268	-121.6435	2018-10-05T13:29:42.800	418	67	-0.2326479	12182.71	361	-2.64341	964.4566	TTWINDOW	3.672	1	4.132	1	1	1	1	1	1	1	0	0.0	27.9	291.66	3	0.186	-1.0	0.0	100	100.0
143	55	5	9	HCRB	HNZ	NC	01	36.9553	-121.582	2018-10-05T13:29:43.500	449	51	-0.3600625	12750.19	135	-2.647413	338255.1	TTWINDOW	2.824	1	4.209	1	1	1	1	1	1	1	0	0.0	31.9	320.25	0	0.143	-1.0	0.0	100	100.0
143	55	6	10	HCBB	HNZ	NC	01	36.9309	-121.6619	2018-10-05T13:29:44.250	474	71	0.07114427	6971.226	342	-2.522126	25903.11	TTWINDOW	5.695	1	4.421	1	1	1	1	1	1	1	0	0.0	35.1	308.44	0	-0.092	-1.0	0.0	100	100.0
143	55	7	11	BSG	HNZ	NC	01	36.4138	-121.2552	2018-10-05T13:29:44.430	403	345	-0.5297369	14111.19	18	-3.099078	1571712.0	TTWINDOW	1.694	1	3.737	1	1	1	1	1	1	1	0	0.0	36.7	166.17	0	-0.02	-1.0	0.0	100	100.0
143	55	4	13	HAST	HHZ	BK	00	36.3887	-121.5514	2018-10-05T13:29:45.468	449	52	-0.3604088	8114.585	14	-2.898565	62217.09	TTWINDOW	2.822	1	4.07	1	1	1	1	1	1	1	0	0.0	42.3	204.92	0	-0.146	-1.0	0.0	100	100.0
143	55	6	12	HAST	HNZ	BK	00	36.3887	-121.5514	2018-10-05T13:29:45.468	449	51	-0.3486125	115077.5	14	-2.926097	1050909.0	TTWINDOW	2.9	1	4.036	1	1	1	1	1	1	1	0	0.0	42.3	204.92	0	-0.146	-1.0	0.0	100	100.0
143	55	6	14	HLP	HNZ	NC	--	37.0413	-121.6319	2018-10-05T13:29:44.990	489	51	-0.2866169	4883.631	145	-2.671513	70037.04	TTWINDOW	3.313	1	4.347	1	1	1	1	1	1	1	0	0.0	42.2	323.94	3	-999.0	-1.0	0.0	100	100.0
143	55	6	15	BPRB	HNZ	NC	01	36.4072	-121.7307	2018-10-05T13:29:46.680	426	61	-0.4052197	39446.72	48	-2.987406	54003.88	TTWINDOW	2.523	1	4.055	1	1	1	1	1	1	1	0	0.0	49.6	223.08	0	-999.0	-1.0	0.0	100	100.0
143	55	1	17	BBGB	HNZ	NC	--	36.5785	-121.0396	2018-10-05T13:29:44.530	420	139	-0.1811826	590.8829	26	-2.472821	28165.83	TTWINDOW	4.015	1	4.442	1	1	1	1	1	1	1	0	0.0	32.9	121.6	0	-999.0	-1.0	0.0	474	100.0
143	55	5	16	JLAB	HNZ	NC	--	37.1543	-121.7347	2018-10-05T13:29:48.200	270	87	-0.2530533	2119.54	84	-2.767264	1385.698	TTWINDOW	3.536	1	4.417	1	1	1	1	1	1	1	0	0.0	57.7	323.99	0	-999.0	-1.0	0.0	100	100.0
